page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
7318,Sandy Vincent (Earth-616),\/Sandy_Vincent_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,3,Dec-87,1987
34118,Unipar (Earth-616),\/Unipar_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,3,Sep-87,1987
286800,Adam Plunder (Earth-616),\/Adam_Plunder_(Earth-616),,Good Characters,,Blond Hair,Male Characters,,Living Characters,3,Oct-88,1988
526897,Alfred Coppersmith (Earth-616),\/Alfred_Coppersmith_(Earth-616),No Dual Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Aug-88,1988
78868,Blind Justice (Earth-616),\/Blind_Justice_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Jul-88,1988
1210,Blindside (Brood) (Earth-616),\/Blindside_(Brood)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Aug-88,1988
1441,Dive-Bomber (Earth-616),\/Dive-Bomber_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Aug-88,1988
329429,Doctor Stack (Earth-616),\/Doctor_Stack_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Aug-88,1988
564785,Dwaine Hess (Earth-616),\/Dwaine_Hess_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Sep-88,1988
564786,Eileen Snakard (Earth-616),\/Eileen_Snakard_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,3,Sep-88,1988
284330,Harry Palmer (Earth-616),\/Harry_Palmer_(Earth-616),,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,3,Aug-88,1988
691476,Junipur (Earth-616),\/Junipur_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,3,Nov-88,1988
2039,Lockup (Earth-616),\/Lockup_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Aug-88,1988
350708,Madame Joy (Earth-616),\/Madame_Joy_(Earth-616),Public Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,3,Nov-88,1988
244108,McDonald (Project Glamor) (Earth-616),\/McDonald_(Project_Glamor)_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Oct-88,1988
4676,Mist Mistress (Earth-616),\/Mist_Mistress_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,3,Oct-88,1988
254557,Myla (Pangorian) (Earth-616),\/Myla_(Pangorian)_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Jan-88,1988
254551,Pegas (Earth-616),\/Pegas_(Earth-616),,Bad Characters,,Blue Hair,Male Characters,,Living Characters,3,Jan-88,1988
2595,Robert Delgado (Earth-616),\/Robert_Delgado_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3,Aug-88,1988
2445,Temptress (Brood Mutants) (Earth-616),\/Temptress_(Brood_Mutants)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,3,Aug-88,1988
1983,Whiphand (Earth-616),\/Whiphand_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Aug-88,1988
19282,Bermuda Schwartz (Earth-616),\/Bermuda_Schwartz_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Dec-89,1989
13235,Brute Benhurst (Earth-616),\/Brute_Benhurst_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Apr-89,1989
28296,Cloot (Earth-616),\/Cloot_(Earth-616),,Bad Characters,Red Eyes,White Hair,Male Characters,,Living Characters,3,Jun-89,1989
246075,Doeke Riebeeck (Earth-616),\/Doeke_Riebeeck_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,3,Jul-89,1989
5688,Edward Cross (Earth-616),\/Edward_Cross_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Living Characters,3,Nov-89,1989
196067,Herb Hollister (Earth-616),\/Herb_Hollister_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Mar-89,1989
190590,Kishi Oramosha (Earth-616),\/Kishi_Oramosha_(Earth-616),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,3,Nov-89,1989
14476,Lemuel McPhee (Earth-616),\/Lemuel_McPhee_(Earth-616),Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,3,Jun-89,1989
289350,Li Fong (Earth-616),\/Li_Fong_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,May-89,1989
36566,Marked Man (Earth-616),\/Marked_Man_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,,Living Characters,3,Dec-89,1989
245709,Number Six (Nina) (Earth-616),\/Number_Six_(Nina)_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,3,Mar-89,1989
256482,Orack (Earth-616),\/Orack_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Dec-89,1989
709371,Stoop Richards (Earth-616),\/Stoop_Richards_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Apr-89,1989
256281,Ulagg (Earth-616),\/Ulagg_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,3,Jun-89,1989
256538,Vinnie Evans (Earth-616),\/Vinnie_Evans_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,3,Nov-89,1989
61782,Arnie Gunderson (Earth-616),\/Arnie_Gunderson_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Apr-90,1990
408707,Ben Jacobs (Earth-616),\/Ben_Jacobs_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Nov-90,1990
77295,Bouncer (Morlock) (Earth-616),\/Bouncer_(Morlock)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,3,May-90,1990
395411,Coral (Ravens) (Earth-616),\/Coral_(Ravens)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,3,Jul-90,1990
256744,Deilla (Earth-616),\/Deilla_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,3,Sep-90,1990
13446,Florence Sharples (Earth-616),\/Florence_Sharples_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,3,Nov-90,1990
635313,Goro (Yakuza) (Earth-616),\/Goro_(Yakuza)_(Earth-616),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Sep-90,1990
258280,Lepard II (Earth-616),\/Lepard_II_(Earth-616),,Good Characters,,Brown Hair,Male Characters,,Living Characters,3,Sep-90,1990
7619,Malcolm Knight (Earth-616),\/Malcolm_Knight_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,3,Jun-90,1990
16141,Mole (Morlock) (Earth-616),\/Mole_(Morlock)_(Earth-616),Secret Identity,Good Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,3,Feb-90,1990
12974,Nahita (Earth-616),\/Nahita_(Earth-616),,Good Characters,,Black Hair,Female Characters,,Living Characters,3,Jan-90,1990
48216,Ogun (Loa) (Earth-616),\/Ogun_(Loa)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,May-90,1990
732240,Pete Zamora (Earth-616),\/Pete_Zamora_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,3,Mar-90,1990
57332,Solomon Prey (Earth-616),\/Solomon_Prey_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,,Living Characters,3,Sep-90,1990
7618,Thomas Fogg (Earth-616),\/Thomas_Fogg_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,3,Jun-90,1990
24452,Tri-Sentinel (Earth-616),\/Tri-Sentinel_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,No Hair,,,Deceased Characters,3,Feb-90,1990
403505,Zeaklar Belgewater (Earth-616),\/Zeaklar_Belgewater_(Earth-616),Public Identity,Good Characters,Red Eyes,White Hair,Male Characters,,Living Characters,3,Sep-90,1990
3826,Aminedi (Earth-616),\/Aminedi_(Earth-616),Secret Identity,Bad Characters,,Yellow Hair,Male Characters,,Deceased Characters,3,Aug-91,1991
117661,Anomaly (Cosmic Being) (Earth-616),\/Anomaly_(Cosmic_Being)_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,No Hair,,,Living Characters,3,Mar-91,1991
316210,Blitzkrieg (Nazi) (Earth-616),\/Blitzkrieg_(Nazi)_(Earth-616),Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,,Deceased Characters,3,Sep-91,1991
246371,Carlton Stricklan (Earth-616),\/Carlton_Stricklan_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,May-91,1991
441451,Caspar Wright (Earth-616),\/Caspar_Wright_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,3,Oct-91,1991
295865,Christopher Summers (War Skrull) (Earth-616),\/Christopher_Summers_(War_Skrull)_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Apr-91,1991
4007,Dagny Forrester (Earth-616),\/Dagny_Forrester_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,3,May-91,1991
347246,Glakandar (Earth-616),\/Glakandar_(Earth-616),Public Identity,Good Characters,White Eyes,No Hair,Male Characters,,Living Characters,3,Sep-91,1991
295864,Hepzibah (War Skrull) (Earth-616),\/Hepzibah_(War_Skrull)_(Earth-616),,Bad Characters,Blue Eyes,White Hair,,,Deceased Characters,3,Apr-91,1991
295828,Manacle (Deathbird) (Earth-616),\/Manacle_(Deathbird)_(Earth-616),,Bad Characters,,,,,Living Characters,3,Mar-91,1991
13146,Powerhouse (Mutant) (Earth-616),\/Powerhouse_(Mutant)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Oct-91,1991
295862,Raza Longknife (War Skrull) (Earth-616),\/Raza_Longknife_(War_Skrull)_(Earth-616),,Bad Characters,One Eye,Orange Hair,Male Characters,,Deceased Characters,3,Apr-91,1991
315548,Saurespritze (Earth-616),\/Saurespritze_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Sep-91,1991
295855,Skrull Prime (Earth-616),\/Skrull_Prime_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Apr-91,1991
674494,Star (Chaste) (Earth-616),\/Star_(Chaste)_(Earth-616),,Good Characters,,,,,Living Characters,3,Sep-91,1991
4384,Sturdevant Robbins (Earth-616),\/Sturdevant_Robbins_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Dec-91,1991
36164,Veil (Desert Sword) (Earth-616),\/Veil_(Desert_Sword)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,3,Aug-91,1991
524106,Anna (Earth-616),\/Anna_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Jun-92,1992
300171,Assassin (Brood) (Earth-616),\/Assassin_(Brood)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Jun-92,1992
244812,Big (Earth-616),\/Big_(Earth-616),Secret Identity,Bad Characters,White Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Nov-92,1992
18606,Chance Walker (Earth-616),\/Chance_Walker_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,3,May-92,1992
702256,Curtis Vogel (Earth-616),\/Curtis_Vogel_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,3,Dec-92,1992
79609,Damon Mathias (Earth-616),\/Damon_Mathias_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Dec-92,1992
162754,Delbert (Tantrum) (Earth-616),\/Delbert_(Tantrum)_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,3,Nov-92,1992
408582,Devon Ballantine (Earth-616),\/Devon_Ballantine_(Earth-616),,Good Characters,,Red Hair,Male Characters,,Living Characters,3,May-92,1992
300227,Doc (Lilin) (Earth-616),\/Doc_(Lilin)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Oct-92,1992
302470,Eli McIntyre (Earth-616),\/Eli_McIntyre_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,3,Aug-92,1992
128141,Fionna Wyman (Earth-616),\/Fionna_Wyman_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Mar-92,1992
16429,Flamb\u00e9 (Earth-616),\/Flamb%C3%A9_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,3,Jul-92,1992
172145,Gai No Don (Earth-616),\/Gai_No_Don_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,3,Oct-92,1992
2387,Garbha-Hsien (Earth-616),\/Garbha-Hsien_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,3,May-92,1992
19285,Gregory Stevens (Earth-616),\/Gregory_Stevens_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Mar-92,1992
93260,Jarno Sprague (Earth-616),\/Jarno_Sprague_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Strawberry Blond Hair,Male Characters,,Living Characters,3,Mar-92,1992
501201,Jordan Hamlin (Earth-616),\/Jordan_Hamlin_(Earth-616),Public Identity,Bad Characters,,Red Hair,Male Characters,,Deceased Characters,3,Jul-92,1992
727036,Leopold Brun (Earth-616),\/Leopold_Brun_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Oct-92,1992
728606,Nauda (Earth-616),\/Nauda_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Jun-92,1992
388628,Nepthys (Earth-616),\/Nepthys_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,3,Feb-92,1992
240586,Piotr Rasputin (Doppelganger) (Earth-616),\/Piotr_Rasputin_(Doppelganger)_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Jun-92,1992
298102,Primate (Void) (Earth-616),\/Primate_(Void)_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Jan-92,1992
26080,Pulse (Death Squad) (Earth-616),\/Pulse_(Death_Squad)_(Earth-616),,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,3,Aug-92,1992
240579,Scott Summers (Doppelganger) (Earth-616),\/Scott_Summers_(Doppelganger)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Jun-92,1992
71365,Sha-Har-A-Zath (Earth-616),\/Sha-Har-A-Zath_(Earth-616),,Bad Characters,Blue Eyes,Blue Hair,Female Characters,,Living Characters,3,Feb-92,1992
727040,Silence (Assassin) (Earth-616),\/Silence_(Assassin)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Oct-92,1992
727041,Stiletto (Assassin) (Earth-616),\/Stiletto_(Assassin)_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3,Oct-92,1992
12805,Sumner Beckwith (Earth-616),\/Sumner_Beckwith_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,3,Jan-92,1992
16722,Taylor (Earth-616),\/Taylor_(Earth-616),,Good Characters,,Bald,Male Characters,,Living Characters,3,Oct-92,1992
16735,Tremolo (Earth-616),\/Tremolo_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,3,Jul-92,1992
15967,Tyndar (Earth-616),\/Tyndar_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Oct-92,1992
16699,Vague (Earth-616),\/Vague_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,3,Jul-92,1992
18689,Violet Pinkerton (Earth-616),\/Violet_Pinkerton_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Mar-92,1992
292126,Vision (Doppelganger) (Earth-616),\/Vision_(Doppelganger)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,,Living Characters,3,Jun-92,1992
18845,Wayne Gifford (Earth-616),\/Wayne_Gifford_(Earth-616),Secret Identity,Bad Characters,,Orange Hair,Male Characters,,Living Characters,3,Dec-92,1992
272442,Wild One (Earth-616),\/Wild_One_(Earth-616),,Bad Characters,Variable Eyes,Black Hair,Male Characters,,Living Characters,3,Jul-92,1992
490638,Allo (Earth-616),\/Allo_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,3,Apr-93,1993
93215,Andrew Black (Earth-616),\/Andrew_Black_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,3,Sep-93,1993
66456,Andrew Prentiss (Earth-616),\/Andrew_Prentiss_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,3,Feb-93,1993
490639,Anky (Earth-616),\/Anky_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,3,Apr-93,1993
13466,Arex (Earth-616),\/Arex_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Apr-93,1993
101564,Ariel Tremmore (Earth-616),\/Ariel_Tremmore_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,3,Mar-93,1993
30346,Atrocity (Earth-616),\/Atrocity_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3,Dec-93,1993
41363,Bloodstain (Earth-616),\/Bloodstain_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Male Characters,,Deceased Characters,3,Aug-93,1993
129886,Braxus (Earth-616),\/Braxus_(Earth-616),Secret Identity,Good Characters,,White Hair,Female Characters,,Living Characters,3,Apr-93,1993
442714,Bront (Earth-616),\/Bront_(Earth-616),No Dual Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,3,Apr-93,1993
29114,Daniel Davis (Earth-616),\/Daniel_Davis_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Sep-93,1993
130087,Daniel Jones (Earth-616),\/Daniel_Jones_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3,Nov-93,1993
1778,Eric Kleinstock (Earth-616),\/Eric_Kleinstock_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Mar-93,1993
301742,Eris (Earth-616),\/Eris_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Jun-93,1993
44642,Estelle Hawkins (Earth-616),\/Estelle_Hawkins_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,3,Mar-93,1993
284883,Gale Patric (Earth-616),\/Gale_Patric_(Earth-616),Public Identity,Good Characters,Green Eyes,Blond Hair,Female Characters,,Living Characters,3,Oct-93,1993
557920,Genkotsu (Earth-616),\/Genkotsu_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Oct-93,1993
101633,Harriet Homerstone (Earth-616),\/Harriet_Homerstone_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,3,Oct-93,1993
34269,Jason Maldonado (Earth-616),\/Jason_Maldonado_(Earth-616),,Good Characters,,Black Hair,Male Characters,,Living Characters,3,Jul-93,1993
254262,Jean DeZoan (Earth-616),\/Jean_DeZoan_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Mar-93,1993
250549,Johann Bessler (Earth-616),\/Johann_Bessler_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Male Characters,,Living Characters,3,May-93,1993
120836,Katherine Ainsley-Jones (Earth-616),\/Katherine_Ainsley-Jones_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,3,Sep-93,1993
